site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Agroscope Changins,Dactylis_glomerata,T1,NPK+Disturbance,2,1,Dactylis_glomerata_Agroscope Changins,0.01
Agroscope Changins,Dactylis_glomerata,T1,NPK+Disturbance,3,4,Dactylis_glomerata_Agroscope Changins,0.04
Agroscope Changins,Dactylis_glomerata,T1,NPK+Disturbance,4,1,Dactylis_glomerata_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T0,Control,1,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T0,Disturbance,1,1.5,Daucus_carota_Agroscope Changins,0.015
Agroscope Changins,Daucus_carota,T0,Disturbance,2,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T0,Disturbance,4,11,Daucus_carota_Agroscope Changins,0.11
Agroscope Changins,Daucus_carota,T0,NPK,2,0.1,Daucus_carota_Agroscope Changins,0.001
Agroscope Changins,Daucus_carota,T0,NPK+Disturbance,3,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T0,NPK+Disturbance,4,2,Daucus_carota_Agroscope Changins,0.02
Agroscope Changins,Daucus_carota,T1,Control,1,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T1,Disturbance,1,4,Daucus_carota_Agroscope Changins,0.04
Agroscope Changins,Daucus_carota,T1,Disturbance,2,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Daucus_carota,T1,Disturbance,4,9,Daucus_carota_Agroscope Changins,0.09
Agroscope Changins,Daucus_carota,T1,NPK,2,0.5,Daucus_carota_Agroscope Changins,0.005
Agroscope Changins,Daucus_carota,T1,NPK+Disturbance,3,0,Daucus_carota_Agroscope Changins,0
Agroscope Changins,Daucus_carota,T1,NPK+Disturbance,4,1,Daucus_carota_Agroscope Changins,0.01
Agroscope Changins,Elymus_repens,T0,Control,4,4,Elymus_repens_Agroscope Changins,0.04
Agroscope Changins,Elymus_repens,T0,NPK,4,0.5,Elymus_repens_Agroscope Changins,0.005
Agroscope Changins,Elymus_repens,T1,Control,4,0,Elymus_repens_Agroscope Changins,0
Agroscope Changins,Elymus_repens,T1,NPK,4,0,Elymus_repens_Agroscope Changins,0
Agroscope Changins,Festuca_arundinacea,T0,Control,1,15,Festuca_arundinacea_Agroscope Changins,0.15
Agroscope Changins,Festuca_arundinacea,T0,Control,2,2,Festuca_arundinacea_Agroscope Changins,0.02
Agroscope Changins,Festuca_arundinacea,T0,Control,3,2,Festuca_arundinacea_Agroscope Changins,0.02
Agroscope Changins,Festuca_arundinacea,T0,Control,4,20,Festuca_arundinacea_Agroscope Changins,0.2
Agroscope Changins,Festuca_arundinacea,T0,Disturbance,1,15,Festuca_arundinacea_Agroscope Changins,0.15
Agroscope Changins,Festuca_arundinacea,T0,Disturbance,2,1,Festuca_arundinacea_Agroscope Changins,0.01
Agroscope Changins,Festuca_arundinacea,T0,Disturbance,3,1,Festuca_arundinacea_Agroscope Changins,0.01
Agroscope Changins,Festuca_arundinacea,T0,NPK,1,0.5,Festuca_arundinacea_Agroscope Changins,0.005
Agroscope Changins,Festuca_arundinacea,T0,NPK,2,3,Festuca_arundinacea_Agroscope Changins,0.03
Agroscope Changins,Festuca_arundinacea,T0,NPK,3,2,Festuca_arundinacea_Agroscope Changins,0.02
Agroscope Changins,Festuca_arundinacea,T0,NPK,4,6,Festuca_arundinacea_Agroscope Changins,0.06
Agroscope Changins,Festuca_arundinacea,T0,NPK+Disturbance,1,7,Festuca_arundinacea_Agroscope Changins,0.07
Agroscope Changins,Festuca_arundinacea,T0,NPK+Disturbance,2,1,Festuca_arundinacea_Agroscope Changins,0.01
Agroscope Changins,Festuca_arundinacea,T0,NPK+Disturbance,3,2,Festuca_arundinacea_Agroscope Changins,0.02
Agroscope Changins,Festuca_arundinacea,T0,NPK+Disturbance,4,15,Festuca_arundinacea_Agroscope Changins,0.15
Agroscope Changins,Festuca_arundinacea,T1,Control,1,18,Festuca_arundinacea_Agroscope Changins,0.18
Agroscope Changins,Festuca_arundinacea,T1,Control,2,3,Festuca_arundinacea_Agroscope Changins,0.03
Agroscope Changins,Festuca_arundinacea,T1,Control,3,3,Festuca_arundinacea_Agroscope Changins,0.03
Agroscope Changins,Festuca_arundinacea,T1,Control,4,24,Festuca_arundinacea_Agroscope Changins,0.24
Agroscope Changins,Festuca_arundinacea,T1,Disturbance,1,5,Festuca_arundinacea_Agroscope Changins,0.05
Agroscope Changins,Festuca_arundinacea,T1,Disturbance,2,0.5,Festuca_arundinacea_Agroscope Changins,0.005
Agroscope Changins,Festuca_arundinacea,T1,Disturbance,3,2,Festuca_arundinacea_Agroscope Changins,0.02
Agroscope Changins,Festuca_arundinacea,T1,NPK,1,0.5,Festuca_arundinacea_Agroscope Changins,0.005
Agroscope Changins,Festuca_arundinacea,T1,NPK,2,10,Festuca_arundinacea_Agroscope Changins,0.1
Agroscope Changins,Festuca_arundinacea,T1,NPK,3,5,Festuca_arundinacea_Agroscope Changins,0.05
Agroscope Changins,Festuca_arundinacea,T1,NPK,4,7,Festuca_arundinacea_Agroscope Changins,0.07
Agroscope Changins,Festuca_arundinacea,T1,NPK+Disturbance,1,20,Festuca_arundinacea_Agroscope Changins,0.2
Agroscope Changins,Festuca_arundinacea,T1,NPK+Disturbance,2,1,Festuca_arundinacea_Agroscope Changins,0.01
Agroscope Changins,Festuca_arundinacea,T1,NPK+Disturbance,3,3,Festuca_arundinacea_Agroscope Changins,0.03
Agroscope Changins,Festuca_arundinacea,T1,NPK+Disturbance,4,17,Festuca_arundinacea_Agroscope Changins,0.17
Agroscope Changins,Festuca_pratensis,T0,NPK,2,4,Festuca_pratensis_Agroscope Changins,0.04
Agroscope Changins,Festuca_pratensis,T0,NPK+Disturbance,4,4,Festuca_pratensis_Agroscope Changins,0.04
Agroscope Changins,Festuca_pratensis,T1,NPK,2,0,Festuca_pratensis_Agroscope Changins,0
Agroscope Changins,Festuca_pratensis,T1,NPK+Disturbance,4,0,Festuca_pratensis_Agroscope Changins,0
Agroscope Changins,Galium_album,T0,Control,1,0,Galium_album_Agroscope Changins,0
Agroscope Changins,Galium_album,T0,Control,4,0,Galium_album_Agroscope Changins,0
Agroscope Changins,Galium_album,T0,Disturbance,4,4,Galium_album_Agroscope Changins,0.04
Agroscope Changins,Galium_album,T0,NPK+Disturbance,1,0,Galium_album_Agroscope Changins,0
Agroscope Changins,Galium_album,T0,NPK+Disturbance,4,15,Galium_album_Agroscope Changins,0.15
Agroscope Changins,Galium_album,T1,Control,1,1,Galium_album_Agroscope Changins,0.01
Agroscope Changins,Galium_album,T1,Control,4,3,Galium_album_Agroscope Changins,0.03
Agroscope Changins,Galium_album,T1,Disturbance,4,1,Galium_album_Agroscope Changins,0.01
Agroscope Changins,Galium_album,T1,NPK+Disturbance,1,0.5,Galium_album_Agroscope Changins,0.005
Agroscope Changins,Galium_album,T1,NPK+Disturbance,4,1,Galium_album_Agroscope Changins,0.01
Agroscope Changins,Holcus_lanatus,T0,Control,1,28,Holcus_lanatus_Agroscope Changins,0.28
Agroscope Changins,Holcus_lanatus,T0,Control,2,23,Holcus_lanatus_Agroscope Changins,0.23
Agroscope Changins,Holcus_lanatus,T0,Control,3,7,Holcus_lanatus_Agroscope Changins,0.07
Agroscope Changins,Holcus_lanatus,T0,Control,4,26,Holcus_lanatus_Agroscope Changins,0.26
Agroscope Changins,Holcus_lanatus,T0,Disturbance,1,26,Holcus_lanatus_Agroscope Changins,0.26
Agroscope Changins,Holcus_lanatus,T0,Disturbance,2,14,Holcus_lanatus_Agroscope Changins,0.14
Agroscope Changins,Holcus_lanatus,T0,Disturbance,3,18,Holcus_lanatus_Agroscope Changins,0.18
Agroscope Changins,Holcus_lanatus,T0,Disturbance,4,28,Holcus_lanatus_Agroscope Changins,0.28
Agroscope Changins,Holcus_lanatus,T0,NPK,1,15,Holcus_lanatus_Agroscope Changins,0.15
Agroscope Changins,Holcus_lanatus,T0,NPK,2,10,Holcus_lanatus_Agroscope Changins,0.1
Agroscope Changins,Holcus_lanatus,T0,NPK,3,12,Holcus_lanatus_Agroscope Changins,0.12
Agroscope Changins,Holcus_lanatus,T0,NPK,4,19,Holcus_lanatus_Agroscope Changins,0.19
Agroscope Changins,Holcus_lanatus,T0,NPK+Disturbance,1,19,Holcus_lanatus_Agroscope Changins,0.19
Agroscope Changins,Holcus_lanatus,T0,NPK+Disturbance,2,25,Holcus_lanatus_Agroscope Changins,0.25
Agroscope Changins,Holcus_lanatus,T0,NPK+Disturbance,3,10,Holcus_lanatus_Agroscope Changins,0.1
Agroscope Changins,Holcus_lanatus,T0,NPK+Disturbance,4,35,Holcus_lanatus_Agroscope Changins,0.35
Agroscope Changins,Holcus_lanatus,T1,Control,1,35,Holcus_lanatus_Agroscope Changins,0.35
Agroscope Changins,Holcus_lanatus,T1,Control,2,34,Holcus_lanatus_Agroscope Changins,0.34
Agroscope Changins,Holcus_lanatus,T1,Control,3,20,Holcus_lanatus_Agroscope Changins,0.2
Agroscope Changins,Holcus_lanatus,T1,Control,4,35,Holcus_lanatus_Agroscope Changins,0.35
Agroscope Changins,Holcus_lanatus,T1,Disturbance,1,20,Holcus_lanatus_Agroscope Changins,0.2
Agroscope Changins,Holcus_lanatus,T1,Disturbance,2,20,Holcus_lanatus_Agroscope Changins,0.2
Agroscope Changins,Holcus_lanatus,T1,Disturbance,3,10,Holcus_lanatus_Agroscope Changins,0.1
Agroscope Changins,Holcus_lanatus,T1,Disturbance,4,13,Holcus_lanatus_Agroscope Changins,0.13
Agroscope Changins,Holcus_lanatus,T1,NPK,1,35,Holcus_lanatus_Agroscope Changins,0.35
Agroscope Changins,Holcus_lanatus,T1,NPK,2,25,Holcus_lanatus_Agroscope Changins,0.25
Agroscope Changins,Holcus_lanatus,T1,NPK,3,31,Holcus_lanatus_Agroscope Changins,0.31
Agroscope Changins,Holcus_lanatus,T1,NPK,4,30,Holcus_lanatus_Agroscope Changins,0.3
Agroscope Changins,Holcus_lanatus,T1,NPK+Disturbance,1,5,Holcus_lanatus_Agroscope Changins,0.05
Agroscope Changins,Holcus_lanatus,T1,NPK+Disturbance,2,20,Holcus_lanatus_Agroscope Changins,0.2
Agroscope Changins,Holcus_lanatus,T1,NPK+Disturbance,3,9,Holcus_lanatus_Agroscope Changins,0.09
Agroscope Changins,Holcus_lanatus,T1,NPK+Disturbance,4,28,Holcus_lanatus_Agroscope Changins,0.28
Agroscope Changins,Knautia_arvensis,T0,Control,2,0,Knautia_arvensis_Agroscope Changins,0
Agroscope Changins,Knautia_arvensis,T0,NPK+Disturbance,1,0.1,Knautia_arvensis_Agroscope Changins,0.001
Agroscope Changins,Knautia_arvensis,T1,Control,2,1,Knautia_arvensis_Agroscope Changins,0.01
Agroscope Changins,Knautia_arvensis,T1,NPK+Disturbance,1,0,Knautia_arvensis_Agroscope Changins,0
Agroscope Changins,Lolium_perenne,T0,Control,3,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T0,Control,4,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T0,Disturbance,2,0,Lolium_perenne_Agroscope Changins,0
Agroscope Changins,Lolium_perenne,T0,Disturbance,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T0,Disturbance,4,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T0,NPK,1,4,Lolium_perenne_Agroscope Changins,0.04
Agroscope Changins,Lolium_perenne,T0,NPK,2,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T0,NPK,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T0,NPK,4,2,Lolium_perenne_Agroscope Changins,0.02
Agroscope Changins,Lolium_perenne,T0,NPK+Disturbance,2,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T0,NPK+Disturbance,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T0,NPK+Disturbance,4,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,Control,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,Control,4,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,Disturbance,2,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T1,Disturbance,3,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T1,Disturbance,4,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T1,NPK,1,3,Lolium_perenne_Agroscope Changins,0.03
Agroscope Changins,Lolium_perenne,T1,NPK,2,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,NPK,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,NPK,4,0.5,Lolium_perenne_Agroscope Changins,0.005
Agroscope Changins,Lolium_perenne,T1,NPK+Disturbance,2,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,NPK+Disturbance,3,1,Lolium_perenne_Agroscope Changins,0.01
Agroscope Changins,Lolium_perenne,T1,NPK+Disturbance,4,5,Lolium_perenne_Agroscope Changins,0.05
Agroscope Changins,Lotus_corniculatus,T0,Control,1,21,Lotus_corniculatus_Agroscope Changins,0.21
Agroscope Changins,Lotus_corniculatus,T0,Control,2,9,Lotus_corniculatus_Agroscope Changins,0.09
Agroscope Changins,Lotus_corniculatus,T0,Control,3,7,Lotus_corniculatus_Agroscope Changins,0.07
Agroscope Changins,Lotus_corniculatus,T0,Control,4,14,Lotus_corniculatus_Agroscope Changins,0.14
Agroscope Changins,Lotus_corniculatus,T0,Disturbance,1,21,Lotus_corniculatus_Agroscope Changins,0.21
Agroscope Changins,Lotus_corniculatus,T0,Disturbance,2,0.5,Lotus_corniculatus_Agroscope Changins,0.005
Agroscope Changins,Lotus_corniculatus,T0,Disturbance,3,0.5,Lotus_corniculatus_Agroscope Changins,0.005
Agroscope Changins,Lotus_corniculatus,T0,Disturbance,4,5,Lotus_corniculatus_Agroscope Changins,0.05
Agroscope Changins,Lotus_corniculatus,T0,NPK,1,2.5,Lotus_corniculatus_Agroscope Changins,0.025
Agroscope Changins,Lotus_corniculatus,T0,NPK,2,16,Lotus_corniculatus_Agroscope Changins,0.16
Agroscope Changins,Lotus_corniculatus,T0,NPK,3,8,Lotus_corniculatus_Agroscope Changins,0.08
Agroscope Changins,Lotus_corniculatus,T0,NPK,4,8,Lotus_corniculatus_Agroscope Changins,0.08
Agroscope Changins,Lotus_corniculatus,T0,NPK+Disturbance,1,25,Lotus_corniculatus_Agroscope Changins,0.25
Agroscope Changins,Lotus_corniculatus,T0,NPK+Disturbance,2,5,Lotus_corniculatus_Agroscope Changins,0.05
Agroscope Changins,Lotus_corniculatus,T0,NPK+Disturbance,3,5,Lotus_corniculatus_Agroscope Changins,0.05
Agroscope Changins,Lotus_corniculatus,T0,NPK+Disturbance,4,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,Control,1,7,Lotus_corniculatus_Agroscope Changins,0.07
Agroscope Changins,Lotus_corniculatus,T1,Control,2,10,Lotus_corniculatus_Agroscope Changins,0.1
Agroscope Changins,Lotus_corniculatus,T1,Control,3,9,Lotus_corniculatus_Agroscope Changins,0.09
Agroscope Changins,Lotus_corniculatus,T1,Control,4,2,Lotus_corniculatus_Agroscope Changins,0.02
Agroscope Changins,Lotus_corniculatus,T1,Disturbance,1,2,Lotus_corniculatus_Agroscope Changins,0.02
Agroscope Changins,Lotus_corniculatus,T1,Disturbance,2,0,Lotus_corniculatus_Agroscope Changins,0
Agroscope Changins,Lotus_corniculatus,T1,Disturbance,3,0,Lotus_corniculatus_Agroscope Changins,0
Agroscope Changins,Lotus_corniculatus,T1,Disturbance,4,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,NPK,1,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,NPK,2,3,Lotus_corniculatus_Agroscope Changins,0.03
Agroscope Changins,Lotus_corniculatus,T1,NPK,3,2,Lotus_corniculatus_Agroscope Changins,0.02
Agroscope Changins,Lotus_corniculatus,T1,NPK,4,9,Lotus_corniculatus_Agroscope Changins,0.09
Agroscope Changins,Lotus_corniculatus,T1,NPK+Disturbance,1,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,NPK+Disturbance,2,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,NPK+Disturbance,3,1,Lotus_corniculatus_Agroscope Changins,0.01
Agroscope Changins,Lotus_corniculatus,T1,NPK+Disturbance,4,0,Lotus_corniculatus_Agroscope Changins,0
Agroscope Changins,Onobrychis_viciifolia,T0,Disturbance,2,0.5,Onobrychis_viciifolia_Agroscope Changins,0.005
Agroscope Changins,Onobrychis_viciifolia,T1,Disturbance,2,0,Onobrychis_viciifolia_Agroscope Changins,0
Agroscope Changins,Phleum_pratense,T0,Control,2,1,Phleum_pratense_Agroscope Changins,0.01
Agroscope Changins,Phleum_pratense,T0,NPK,1,1,Phleum_pratense_Agroscope Changins,0.01
Agroscope Changins,Phleum_pratense,T0,NPK,4,0.5,Phleum_pratense_Agroscope Changins,0.005
Agroscope Changins,Phleum_pratense,T0,NPK+Disturbance,3,1,Phleum_pratense_Agroscope Changins,0.01
Agroscope Changins,Phleum_pratense,T1,Control,2,1,Phleum_pratense_Agroscope Changins,0.01
Agroscope Changins,Phleum_pratense,T1,NPK,1,1,Phleum_pratense_Agroscope Changins,0.01
Agroscope Changins,Phleum_pratense,T1,NPK,4,0,Phleum_pratense_Agroscope Changins,0
Agroscope Changins,Phleum_pratense,T1,NPK+Disturbance,3,5,Phleum_pratense_Agroscope Changins,0.05
Agroscope Changins,Plantago_lanceolata,T0,Control,1,3,Plantago_lanceolata_Agroscope Changins,0.03
Agroscope Changins,Plantago_lanceolata,T0,Control,2,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,Control,3,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,Control,4,1,Plantago_lanceolata_Agroscope Changins,0.01
Agroscope Changins,Plantago_lanceolata,T0,Disturbance,1,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T0,Disturbance,2,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,Disturbance,3,3,Plantago_lanceolata_Agroscope Changins,0.03
Agroscope Changins,Plantago_lanceolata,T0,Disturbance,4,3,Plantago_lanceolata_Agroscope Changins,0.03
Agroscope Changins,Plantago_lanceolata,T0,NPK,1,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,NPK,2,1,Plantago_lanceolata_Agroscope Changins,0.01
Agroscope Changins,Plantago_lanceolata,T0,NPK,3,1,Plantago_lanceolata_Agroscope Changins,0.01
Agroscope Changins,Plantago_lanceolata,T0,NPK,4,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T0,NPK+Disturbance,1,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,NPK+Disturbance,2,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,NPK+Disturbance,3,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T0,NPK+Disturbance,4,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T1,Control,1,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T1,Control,2,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T1,Control,3,1,Plantago_lanceolata_Agroscope Changins,0.01
Agroscope Changins,Plantago_lanceolata,T1,Control,4,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T1,Disturbance,1,7,Plantago_lanceolata_Agroscope Changins,0.07
Agroscope Changins,Plantago_lanceolata,T1,Disturbance,2,11,Plantago_lanceolata_Agroscope Changins,0.11
Agroscope Changins,Plantago_lanceolata,T1,Disturbance,3,11,Plantago_lanceolata_Agroscope Changins,0.11
Agroscope Changins,Plantago_lanceolata,T1,Disturbance,4,9,Plantago_lanceolata_Agroscope Changins,0.09
Agroscope Changins,Plantago_lanceolata,T1,NPK,1,1,Plantago_lanceolata_Agroscope Changins,0.01
Agroscope Changins,Plantago_lanceolata,T1,NPK,2,0,Plantago_lanceolata_Agroscope Changins,0
Agroscope Changins,Plantago_lanceolata,T1,NPK,3,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T1,NPK,4,3,Plantago_lanceolata_Agroscope Changins,0.03
Agroscope Changins,Plantago_lanceolata,T1,NPK+Disturbance,1,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T1,NPK+Disturbance,2,4,Plantago_lanceolata_Agroscope Changins,0.04
Agroscope Changins,Plantago_lanceolata,T1,NPK+Disturbance,3,2,Plantago_lanceolata_Agroscope Changins,0.02
Agroscope Changins,Plantago_lanceolata,T1,NPK+Disturbance,4,5,Plantago_lanceolata_Agroscope Changins,0.05
Agroscope Changins,Poa_pratensis,T0,Control,1,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T0,Control,2,3,Poa_pratensis_Agroscope Changins,0.03
Agroscope Changins,Poa_pratensis,T0,Control,3,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T0,Control,4,6,Poa_pratensis_Agroscope Changins,0.06
Agroscope Changins,Poa_pratensis,T0,Disturbance,1,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T0,Disturbance,2,2,Poa_pratensis_Agroscope Changins,0.02
Agroscope Changins,Poa_pratensis,T0,Disturbance,3,2,Poa_pratensis_Agroscope Changins,0.02
Agroscope Changins,Poa_pratensis,T0,Disturbance,4,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T0,NPK,1,0.5,Poa_pratensis_Agroscope Changins,0.005
Agroscope Changins,Poa_pratensis,T0,NPK,2,5,Poa_pratensis_Agroscope Changins,0.05
Agroscope Changins,Poa_pratensis,T0,NPK,3,5,Poa_pratensis_Agroscope Changins,0.05
Agroscope Changins,Poa_pratensis,T0,NPK,4,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T0,NPK+Disturbance,1,2,Poa_pratensis_Agroscope Changins,0.02
Agroscope Changins,Poa_pratensis,T0,NPK+Disturbance,2,2,Poa_pratensis_Agroscope Changins,0.02
Agroscope Changins,Poa_pratensis,T0,NPK+Disturbance,4,3,Poa_pratensis_Agroscope Changins,0.03
Agroscope Changins,Poa_pratensis,T1,Control,1,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T1,Control,2,4,Poa_pratensis_Agroscope Changins,0.04
Agroscope Changins,Poa_pratensis,T1,Control,3,1,Poa_pratensis_Agroscope Changins,0.01
Agroscope Changins,Poa_pratensis,T1,Control,4,2,Poa_pratensis_Agroscope Changins,0.02
Agroscope Changins,Poa_pratensis,T1,Disturbance,1,0,Poa_pratensis_Agroscope Changins,0
Agroscope Changins,Poa_pratensis,T1,Disturbance,2,0,Poa_pratensis_Agroscope Changins,0
Agroscope Changins,Poa_pratensis,T1,Disturbance,3,2,Poa_pratensis_Agroscope Changins,0.02
