MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType
243741,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site45 ,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243742,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site45; 8-9 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243743,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site45;  9-10 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243744,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site45;  10-11 years after fire,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243745,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site45; 11-12 years after fire,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243747,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site50 ,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243749,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site50; 3-4 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243752,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site50; 6-7 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243753,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site57 ,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243756,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site57;  4-5 years after fire,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243757,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site57; 5-6 years after fire,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243758,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site57; 6-7 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243759,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site59 ,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243760,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site59;  > 21 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243761,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site59;  > 21 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243763,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site59;  > 21 years after fire,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243765,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site62 ,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243766,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site62;  > 21 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243767,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site62;  > 21 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243768,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site62;  > 21 years after fire,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243771,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site67,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243772,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site67;  8 - 9 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243773,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site67;  9 - 10 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243776,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site67; 12 - 13 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243777,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site87,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243778,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site87;  9 - 10 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243780,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site87;  11 - 12 years after fire,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243782,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site87;  13 - 14 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243783,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site88,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243784,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site88;  8 - 9 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243785,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site88;  9 - 10 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243786,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site88;  10 - 11 years after fire,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243788,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site88;  12 - 13 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243789,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site91,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243790,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site91;  8 - 9 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243791,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site91;  9 - 10 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243793,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site91;  11 - 12 years after fire,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243794,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site91;  12 - 13 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243795,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site93,Unmanipulated,1994,NA,NA,1999,NA,NA,Mean,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243796,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site93;  > 21 years after fire,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243797,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site93;  > 21 years after fire,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243799,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site93;  > 21 years after fire,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243800,Hypericum_cumulicola,Hypericum cumulicola,Hypericaceae,Magnoliopsida,Plantae,Quintana-Ascencio; Menges; Weekley,10.1046/j.1523-1739.2003.01431.x,2003,USA,N America,TCF,Site93;  > 21 years after fire,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,27.166667,-81.35,Divided,Yes,6,Herbaceous perennial
243870,Ipomopsis_aggregata,Ipomopsis aggregata,Polemoniaceae,Magnoliopsida,Plantae,Brody; Price; Waser,10.1111/j.0030-1299.2007.15705.x,2007,USA,N America,DES,Bench; Treasury; Vera,Unmanipulated,1995,NA,NA,2004,NA,NA,Mean,NA,NA,Divided,Yes,7,Herbaceous perennial
243871,Ipomopsis_tenuituba,Ipomopsis tenuituba,Polemoniaceae,Magnoliopsida,Plantae,Campbell; Waser,10.1086/510758,2007,USA,N America,TCF,Poverty Gulch,Unmanipulated,1995,NA,NA,2005,NA,NA,Mean,38.95,-107.066667,Divided,Yes,13,Herbaceous perennial
243872,Iris_germanica,Iris germanica,Iridaceae,Magnoliopsida,Plantae,Burns; Pardini; Schutzenhofer; Chung; Seidler; Knight,10.1890/12-1310.1,2013,USA,N America,TGS,Tyson Research Center,Unmanipulated,2007,NA,NA,2008,NA,NA,Mean,38.5,-90.5,Divided,Yes,3,Herbaceous perennial
243873,Iris_hexagona,Iris hexagona,Iridaceae,Magnoliopsida,Plantae,Pathikonda; Ackleh; Hasenstein; Mopper,10.1111/j.1523-1739.2008.01073.x,2009,USA,N America,NA,Louisiana,Unmanipulated,NA,NA,NA,NA,NA,NA,Individual,NA,NA,Divided,Yes,4,Herbaceous perennial
243874,Iris_hexagona,Iris hexagona,Iridaceae,Magnoliopsida,Plantae,Pathikonda; Ackleh; Hasenstein; Mopper,10.1111/j.1523-1739.2008.01073.x,2009,USA,N America,NA,Louisiana,Unmanipulated,NA,NA,NA,NA,NA,NA,Individual,NA,NA,Divided,Yes,4,Herbaceous perennial
243878,Jurinea_fontqueri,Jurinea fontqueri,Compositae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra de Mágina,Unmanipulated,2001,NA,NA,2006,NA,NA,Mean,37.75,-3.55,Divided,Yes,3,Herbaceous perennial
243879,Jurinea_fontqueri,Jurinea fontqueri,Compositae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra de Mágina,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,37.75,-3.55,Divided,Yes,3,Herbaceous perennial
243880,Jurinea_fontqueri,Jurinea fontqueri,Compositae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra de Mágina,Unmanipulated,2002,NA,NA,2003,NA,NA,Individual,37.75,-3.55,Divided,Yes,3,Herbaceous perennial
243881,Jurinea_fontqueri,Jurinea fontqueri,Compositae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra de Mágina,Unmanipulated,2003,NA,NA,2004,NA,NA,Individual,37.75,-3.55,Divided,Yes,3,Herbaceous perennial
243886,Kosteletzkya_pentacarpos,Kosteletzkya pentacarpos,Malvaceae,Magnoliopsida,Plantae,Pino; Picó; Roa,10.1111/j.1095-8339.2007.00628.x,2007,ESP,Europe,MED,Ricarda lagoon,Unmanipulated,1996,NA,NA,2004,NA,NA,Mean,41.294444,2.112778,Divided,Yes,3,Herbaceous perennial
243891,Kosteletzkya_pentacarpos,Kosteletzkya pentacarpos,Malvaceae,Magnoliopsida,Plantae,Pino; Picó; Roa,10.1111/j.1095-8339.2007.00628.x,2007,ESP,Europe,MED,Ricarda lagoon,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,41.294444,2.112778,Divided,Yes,3,Herbaceous perennial
243892,Kosteletzkya_pentacarpos,Kosteletzkya pentacarpos,Malvaceae,Magnoliopsida,Plantae,Pino; Picó; Roa,10.1111/j.1095-8339.2007.00628.x,2007,ESP,Europe,MED,Ricarda lagoon,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,41.294444,2.112778,Divided,Yes,3,Herbaceous perennial
243893,Kosteletzkya_pentacarpos,Kosteletzkya pentacarpos,Malvaceae,Magnoliopsida,Plantae,Pino; Picó; Roa,10.1111/j.1095-8339.2007.00628.x,2007,ESP,Europe,MED,Ricarda lagoon,Unmanipulated,2002,NA,NA,2003,NA,NA,Individual,41.294444,2.112778,Divided,Yes,3,Herbaceous perennial
243895,Kunkeliella_subsucculenta,Kunkeliella subsucculenta,Santalaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Juan Centrellas; Santo Domingo,Unmanipulated,2001,NA,NA,2006,NA,NA,Pooled,28.395556,-16.693889,Divided,Yes,3,Herbaceous perennial
243898,Kunkeliella_subsucculenta,Kunkeliella subsucculenta,Santalaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Juan Centrellas; Santo Domingo,Unmanipulated,2003,NA,NA,2004,NA,NA,Pooled,28.395556,-16.693889,Divided,Yes,3,Herbaceous perennial
243899,Kunkeliella_subsucculenta,Kunkeliella subsucculenta,Santalaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Juan Centrellas; Santo Domingo,Unmanipulated,2004,NA,NA,2005,NA,NA,Pooled,28.395556,-16.693889,Divided,Yes,3,Herbaceous perennial
243900,Kunkeliella_subsucculenta,Kunkeliella subsucculenta,Santalaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Juan Centrellas; Santo Domingo,Unmanipulated,2005,NA,NA,2006,NA,NA,Pooled,28.395556,-16.693889,Divided,Yes,3,Herbaceous perennial
243902,Laserpitium_longiradium,Laserpitium longiradium,Apiaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra Nevada,Unmanipulated,2001,NA,NA,2006,NA,NA,Mean,37.05,-3.3,Divided,Yes,3,Herbaceous perennial
243903,Laserpitium_longiradium,Laserpitium longiradium,Apiaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra Nevada,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,37.05,-3.3,Divided,Yes,3,Herbaceous perennial
243906,Laserpitium_longiradium,Laserpitium longiradium,Apiaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra Nevada,Unmanipulated,2004,NA,NA,2005,NA,NA,Individual,37.05,-3.3,Divided,Yes,3,Herbaceous perennial
243907,Laserpitium_longiradium,Laserpitium longiradium,Apiaceae,Magnoliopsida,Plantae,Iriondo; Giménez-Benavides; Albert; Lozano; Escudero,978-84-8014-746-0,2009,ESP,Europe,MED,Sierra Nevada,Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,37.05,-3.3,Divided,Yes,3,Herbaceous perennial
243908,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,T1; T2; T3; T4; T5; T6; G; H; K; L; N,Unmanipulated,1988,NA,NA,1991,NA,NA,Mean,NA,NA,Divided,Yes,7,Herbaceous perennial
243909,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,T1; T2; T3; T4; T5; T6,Unmanipulated,1988,NA,NA,1991,NA,NA,Mean,58.149444,16.983056,Divided,Yes,7,Herbaceous perennial
243918,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,T3,Unmanipulated,1988,NA,NA,1991,NA,NA,Pooled,58.149444,16.983056,Divided,Yes,7,Herbaceous perennial
243921,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,T3,Unmanipulated,1990,NA,NA,1991,NA,NA,Individual,58.149444,16.983056,Divided,Yes,7,Herbaceous perennial
243925,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,T4,Unmanipulated,1990,NA,NA,1991,NA,NA,Individual,58.149444,16.983056,Divided,Yes,7,Herbaceous perennial
243939,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,H,Unmanipulated,1988,NA,NA,1989,NA,NA,Individual,58.149444,16.983056,Divided,Yes,7,Herbaceous perennial
243950,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,N,Unmanipulated,1989,NA,NA,1991,NA,NA,Pooled,58.033611,15.0325,Divided,Yes,7,Herbaceous perennial
243951,Lathyrus_vernus,Lathyrus vernus,Leguminosae,Magnoliopsida,Plantae,Ehrlén,10.2307/2261568,1995,SWE,Europe,TBM,N,Unmanipulated,1989,NA,NA,1990,NA,NA,Individual,58.033611,15.0325,Divided,Yes,7,Herbaceous perennial
243963,Lechea_cernua,Lechea cernua,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 59,Unmanipulated,1999,NA,NA,2003,NA,NA,Mean,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243964,Lechea_cernua,Lechea cernua,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 59,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243965,Lechea_cernua,Lechea cernua,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 59,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243968,Lechea_cernua,Lechea cernua,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 62,Unmanipulated,1999,NA,NA,2003,NA,NA,Mean,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243970,Lechea_cernua,Lechea cernua,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 62,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243983,Lechea_deckertii,Lechea deckertii,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 59; Site 72,Unmanipulated,1999,NA,NA,2003,NA,NA,Mean,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
243996,Lechea_deckertii,Lechea deckertii,Cistaceae,Magnoliopsida,Plantae,Maliakal Witt,NA,2004,USA,N America,TCF,Site 59,Unmanipulated,1999,NA,NA,2003,NA,NA,Mean,27.183333,-81.35,Divided,Yes,6,Herbaceous perennial
