site_name,site_code,New_taxon,block,trt,year_trt,max_cover,year
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,Control,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Control,T0,5,2020
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Disturbance,T0,3,2020
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,NPK,T0,10,2020
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,Control,T0,5,2020
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,NPK,T1,10,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,Control,T1,5,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Control,T1,7,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Disturbance,T1,2,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,NPK,T1,10,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,NPK,T1,3,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,Control,T1,20,2021
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,NPK,T2,10,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,Control,T2,3,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Control,T2,3,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,NPK,T2,5,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,Disturbance,T2,0.1,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,NPK,T2,3,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,Control,T2,10,2022
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,NPK,T3,1,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,2,Control,T3,2,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Control,T3,4,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,3,Disturbance,T3,0.1,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,NPK,T3,3,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,4,Disturbance,T3,0.1,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,NPK,T3,3,2023
Bayreuth DRAGNet,bayr_dn.de,Anthoxanthum_odoratum,5,Control,T3,10,2023
Blandy Experimental Farm,blan_dn.us,Anthoxanthum_odoratum,2,NPK,T1,3,2023
Cary IES,cary_dn.us,Anthoxanthum_odoratum,1,Control,T0,10,2022
Cary IES,cary_dn.us,Anthoxanthum_odoratum,2,Disturbance,T0,30,2022
Cary IES,cary_dn.us,Anthoxanthum_odoratum,2,NPK,T0,15,2022
Cary IES,cary_dn.us,Anthoxanthum_odoratum,5,NPK,T0,15,2022
Cary IES,cary_dn.us,Anthoxanthum_odoratum,5,Disturbance,T0,20,2022
Cary IES,cary_dn.us,Anthoxanthum_odoratum,1,NPK,T1,3,2023
Cary IES,cary_dn.us,Anthoxanthum_odoratum,1,Control,T2,12,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,1,Disturbance,T2,3,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,1,NPK,T2,18,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,2,Disturbance,T2,16,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,2,Control,T2,3,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,2,NPK,T2,10,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,3,NPK,T2,6,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,3,Control,T2,25,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,4,Control,T2,8,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,4,NPK,T2,3,2024
Cary IES,cary_dn.us,Anthoxanthum_odoratum,5,NPK,T2,10,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,NPK,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Disturbance,T0,1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Control,T0,5,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,NPK,T0,4,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Control,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Disturbance,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Control,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Disturbance,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,NPK,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,NPK,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Control,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Disturbance,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Control,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,NPK,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Disturbance,T0,0.1,2022
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,NPK,T1,5,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Disturbance,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Control,T1,2,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,NPK,T1,30,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Control,T1,0.1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Disturbance,T1,3,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Control,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Disturbance,T1,5,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,NPK,T1,5,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,NPK,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Control,T1,2,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Disturbance,T1,4,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Control,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,NPK,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Disturbance,T1,1,2023
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,NPK,T2,10,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Disturbance,T2,13,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,1,Control,T2,4,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,NPK,T2,10,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Control,T2,0.1,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,2,Disturbance,T2,20,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Control,T2,0.1,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,Disturbance,T2,25,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,3,NPK,T2,5,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Control,T2,0.1,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,4,Disturbance,T2,27,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Control,T2,2,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,NPK,T2,5,2024
Cass,cass_dn.nz,Anthoxanthum_odoratum,5,Disturbance,T2,15,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Control,T1,2,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Disturbance,T1,50,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,NPK,T1,60,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Disturbance,T1,25,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,NPK,T1,50,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Control,T1,80,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Disturbance,T1,70,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Control,T1,60,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,NPK,T1,80,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Control,T2,10,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Disturbance,T2,5,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,NPK,T2,55,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Disturbance,T2,10,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,NPK,T2,60,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Control,T2,58,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Disturbance,T2,35,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Control,T2,40,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,NPK,T2,25,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Control,T3,25,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,Disturbance,T3,10,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,1,NPK,T3,60,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Disturbance,T3,15,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,NPK,T3,75,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,2,Control,T3,40,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Disturbance,T3,3,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,Control,T3,67,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Anthoxanthum_odoratum,3,NPK,T3,32,2024
Agroscope Changins,chan_dn.ch,Anthoxanthum_odoratum,3,NPK,T2,0.5,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,1,Control,T1,4,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,2,Disturbance,T1,2,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,2,Control,T1,20,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,3,Disturbance,T1,3,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,3,NPK,T1,6,2022
Churning Rapids,chur_dn.us,Anthoxanthum_odoratum,3,Control,T1,65,2022
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,1,Disturbance,T1,3,2020
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,2,Disturbance,T1,3,2020
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,3,Disturbance,T1,4,2020
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,1,Disturbance,T2,5,2021
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,2,Disturbance,T2,8,2021
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,3,Disturbance,T2,4,2021
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,1,Disturbance,T3,4,2022
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,2,Disturbance,T3,5,2022
Cowichan,cowi_dn.ca,Anthoxanthum_odoratum,3,Disturbance,T3,12,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,1,Disturbance,T0,20,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,1,NPK,T0,3,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,2,Control,T0,0.5,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,2,Disturbance,T0,0.5,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,2,NPK,T0,10,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,NPK,T0,0.5,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,Control,T0,0.5,2022
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,1,Disturbance,T1,5,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,1,Control,T1,0.5,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,2,Disturbance,T1,3,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,Disturbance,T1,3,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,NPK,T1,0.5,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,Control,T1,0.5,2023
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,1,Disturbance,T2,1,2024
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,2,Disturbance,T2,7,2024
Domaninek,doma_dn.cz,Anthoxanthum_odoratum,3,Disturbance,T2,5,2024
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,1,NPK,T1,1,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,1,Control,T1,1,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,2,NPK,T1,1,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,2,Control,T1,1,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,3,NPK,T1,2,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,3,Disturbance,T1,1,2023
Kniezenberg,kzbg_dn.at,Anthoxanthum_odoratum,3,Control,T2,2,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Disturbance,T0,15,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,NPK,T0,3,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Control,T0,25,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Control,T0,5,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Disturbance,T0,20,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,NPK,T0,25,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,Disturbance,T0,20,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,NPK,T0,40,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,Control,T0,40,2022
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Disturbance,T1,3,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,NPK,T1,3,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Control,T1,20,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Control,T1,2,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Disturbance,T1,7,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,NPK,T1,35,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,Control,T1,35,2023
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Disturbance,T2,2,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,1,Control,T2,5,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Control,T2,1,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,2,Disturbance,T2,10,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,NPK,T2,2,2024
Hazelrigg,lancaster_dn.uk,Anthoxanthum_odoratum,3,Control,T2,5,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Disturbance,T0,14,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,NPK,T0,20,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Control,T0,22,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Control,T0,38,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,NPK,T0,17,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Disturbance,T0,15,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,NPK,T0,8,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Disturbance,T0,22,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Control,T0,4,2021
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Disturbance,T1,35,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,NPK,T1,8,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Control,T1,24,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Control,T1,45,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,NPK,T1,23,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Disturbance,T1,38,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,NPK,T1,23,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Disturbance,T1,35,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Control,T1,7,2022
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Disturbance,T2,45,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,NPK,T2,10,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Control,T2,97,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Control,T2,89,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,NPK,T2,5,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Disturbance,T2,58,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,NPK,T2,38,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Disturbance,T2,55,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Control,T2,22,2023
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Disturbance,T3,7,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,1,Control,T3,65,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,2,Control,T3,65,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,NPK,T3,6,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Disturbance,T3,13,2024
Nillahcootie,nilla_dn.au,Anthoxanthum_odoratum,3,Control,T3,50,2024
WSL,wald_dn.ch,Anthoxanthum_odoratum,3,Control,T0,1,2020
WSL,wald_dn.ch,Anthoxanthum_odoratum,3,Disturbance,T0,2,2020
WSL,wald_dn.ch,Anthoxanthum_odoratum,3,Control,T1,1,2021
WSL,wald_dn.ch,Anthoxanthum_odoratum,3,Control,T2,2,2022
WSL,wald_dn.ch,Anthoxanthum_odoratum,3,Control,T3,2,2023
Bad Lauchstaedt,badlau_dn.de,Arenaria_serpyllifolia,1,Disturbance,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Arenaria_serpyllifolia,2,NPK,T2,0.5,2023
Bad Lauchstaedt,badlau_dn.de,Arenaria_serpyllifolia,1,Disturbance,T3,0.5,2024
Bad Lauchstaedt,badlau_dn.de,Arenaria_serpyllifolia,2,Control,T3,0.5,2024
Bad Lauchstaedt,badlau_dn.de,Arenaria_serpyllifolia,2,Disturbance,T3,0.5,2024
Domaninek,doma_dn.cz,Arenaria_serpyllifolia,1,Disturbance,T1,5,2023
Domaninek,doma_dn.cz,Arenaria_serpyllifolia,1,Control,T1,3,2023
Domaninek,doma_dn.cz,Arenaria_serpyllifolia,2,Disturbance,T1,3,2023
Domaninek,doma_dn.cz,Arenaria_serpyllifolia,3,Disturbance,T1,3,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Control,T0,6,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,4,NPK,T0,1,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Disturbance,T0,5,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,5,NPK,T0,3,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Control,T0,4,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Disturbance,T0,3,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Disturbance,T0,4,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,6,NPK,T0,8,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Control,T0,6,2021
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Control,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,4,NPK,T1,1,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Disturbance,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,5,NPK,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Control,T1,1,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Disturbance,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Disturbance,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,6,NPK,T1,1,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Control,T1,0.5,2022
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Control,T2,1,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,4,NPK,T2,2,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,4,Disturbance,T2,65,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,5,NPK,T2,0.5,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Control,T2,3,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,5,Disturbance,T2,63,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Disturbance,T2,55,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,6,NPK,T2,1,2023
Jena,jena_dn.de,Arenaria_serpyllifolia,6,Control,T2,2,2023
Wytham Woods,wyth_dn.uk,Arenaria_serpyllifolia,4,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Arenaria_serpyllifolia,5,Disturbance,T3,10,2024
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,Control,T0,1,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,NPK,T0,3,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,2,Control,T0,1,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,2,Disturbance,T0,1,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,3,NPK,T0,1,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,3,Control,T0,1,2018
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,Control,T1,2,2019
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,NPK,T1,3,2019
Potrok Aike,potrok_dn.ar,Armeria_maritima,2,Control,T1,1,2019
Potrok Aike,potrok_dn.ar,Armeria_maritima,3,NPK,T1,1,2019
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,Control,T2,1,2020
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,NPK,T2,2,2020
Potrok Aike,potrok_dn.ar,Armeria_maritima,1,Control,T3,1,2021
Ladybird Johnson Wildflower Center,ljwc_dn.us,Bothriochloa_ischaemum,1,Control,T0,1,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Bothriochloa_ischaemum,3,Disturbance,T0,2,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Bothriochloa_ischaemum,4,Disturbance,T0,1,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Bothriochloa_ischaemum,1,Control,T1,2,2023
Ladybird Johnson Wildflower Center,ljwc_dn.us,Bothriochloa_ischaemum,2,Disturbance,T1,1,2023
Millville,mill_dn.us,Bromus_tectorum,1,Control,T0,1,2021
Millville,mill_dn.us,Bromus_tectorum,2,Control,T0,1,2021
Millville,mill_dn.us,Bromus_tectorum,2,Disturbance,T2,1,2023
Sandflats,sdft_dn.us,Bromus_tectorum,1,Control,T0,3,2021
Sandflats,sdft_dn.us,Bromus_tectorum,1,NPK,T0,2,2021
Sandflats,sdft_dn.us,Bromus_tectorum,1,Disturbance,T0,3,2021
Sandflats,sdft_dn.us,Bromus_tectorum,2,NPK,T0,1,2021
Sandflats,sdft_dn.us,Bromus_tectorum,2,Control,T0,0.5,2021
Sandflats,sdft_dn.us,Bromus_tectorum,2,Disturbance,T0,0.5,2021
Sandflats,sdft_dn.us,Bromus_tectorum,3,Disturbance,T0,5,2021
Sandflats,sdft_dn.us,Bromus_tectorum,3,NPK,T0,1,2021
Sandflats,sdft_dn.us,Bromus_tectorum,1,Control,T1,15,2022
Sandflats,sdft_dn.us,Bromus_tectorum,1,NPK,T1,55,2022
Sandflats,sdft_dn.us,Bromus_tectorum,1,Disturbance,T1,30,2022
Sandflats,sdft_dn.us,Bromus_tectorum,2,NPK,T1,45,2022
Sandflats,sdft_dn.us,Bromus_tectorum,2,Control,T1,5,2022
Sandflats,sdft_dn.us,Bromus_tectorum,2,Disturbance,T1,13,2022
Sandflats,sdft_dn.us,Bromus_tectorum,3,Disturbance,T1,55,2022
Sandflats,sdft_dn.us,Bromus_tectorum,3,NPK,T1,35,2022
Sandflats,sdft_dn.us,Bromus_tectorum,3,Control,T1,7,2022
Sandflats,sdft_dn.us,Bromus_tectorum,1,Control,T2,15,2023
Sandflats,sdft_dn.us,Bromus_tectorum,1,NPK,T2,50,2023
Sandflats,sdft_dn.us,Bromus_tectorum,1,Disturbance,T2,1,2023
Sandflats,sdft_dn.us,Bromus_tectorum,2,NPK,T2,55,2023
Sandflats,sdft_dn.us,Bromus_tectorum,2,Control,T2,3,2023
Sandflats,sdft_dn.us,Bromus_tectorum,2,Disturbance,T2,1,2023
Sandflats,sdft_dn.us,Bromus_tectorum,3,Disturbance,T2,2,2023
Sandflats,sdft_dn.us,Bromus_tectorum,3,NPK,T2,75,2023
Sandflats,sdft_dn.us,Bromus_tectorum,3,Control,T2,4,2023
Sandflats,sdft_dn.us,Bromus_tectorum,1,Control,T3,12,2024
Sandflats,sdft_dn.us,Bromus_tectorum,1,NPK,T3,30,2024
Sandflats,sdft_dn.us,Bromus_tectorum,1,Disturbance,T3,1,2024
Sandflats,sdft_dn.us,Bromus_tectorum,2,NPK,T3,50,2024
Sandflats,sdft_dn.us,Bromus_tectorum,2,Control,T3,2,2024
Sandflats,sdft_dn.us,Bromus_tectorum,2,Disturbance,T3,0.5,2024
Sandflats,sdft_dn.us,Bromus_tectorum,3,Disturbance,T3,1,2024
Sandflats,sdft_dn.us,Bromus_tectorum,3,NPK,T3,90,2024
Sandflats,sdft_dn.us,Bromus_tectorum,3,Control,T3,8,2024
Shortgrass Steppe LTER,sgs_dn.us,Bromus_tectorum,1,Control,T0,1,2021
Shortgrass Steppe LTER,sgs_dn.us,Bromus_tectorum,2,Control,T0,1,2021
