Taxon,Taxon_site,RE,RE_se,model,time_period_cover_change,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth,year_trt,site_time_rich,site_time_simp,site_time_shan,site_time_invsimp,meanSigmas,sigmaonMeans,variability,mean_cover,new_provenance
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Lambda,-0.3016929885889028,Population growth rate,H4,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,R0,-0.6022333203489516,Net reproductive rate,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Reactivity,-0.6547630003978607,Reactivity,H3,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,T_generation,2.5746399267046223,Generation time,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,age_repro,0.6229997579675949,Age at first reproduction,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.349,0.263,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,percapita_repro,-0.47069753549710247,Per capita reproduction,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Lambda,NA,Population growth rate,H4,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,R0,-0.3837133662822206,Net reproductive rate,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Reactivity,-0.39967916485254973,Reactivity,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,T_generation,-0.505421443660646,Generation time,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.884,0.229,Ordbeta,T0-T1,DIST,1,Agroscope Changins,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,R0,-0.3837133662822206,Net reproductive rate,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Reactivity,-0.39967916485254973,Reactivity,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,T_generation,-0.505421443660646,Generation time,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.66,0.431,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Lambda,NA,Population growth rate,H4,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,R0,-0.3837133662822206,Net reproductive rate,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Reactivity,-0.39967916485254973,Reactivity,H3,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,T_generation,-0.505421443660646,Generation time,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Bayreuth DRAGNet,-2.68,0.304,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,Lambda,NA,Population growth rate,H4,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,R0,-0.3837133662822206,Net reproductive rate,H1,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,Reactivity,-0.39967916485254973,Reactivity,H3,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,T_generation,-0.505421443660646,Generation time,H2,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Hazelrigg,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Hazelrigg,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,-0.6402648309378959,-0.724111880529462,-0.4803806237481249,0,0.7976550265134934,1.1840099047955983,-1.1236658654167908,-0.39516978423442106,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,Lambda,NA,Population growth rate,H4,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,R0,-0.3837133662822206,Net reproductive rate,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,Reactivity,-0.39967916485254973,Reactivity,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,T_generation,-0.505421443660646,Generation time,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Jena,-1.84,0.246,Ordbeta,T0-T1,DIST,1,Jena,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,Lambda,NA,Population growth rate,H4,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,R0,-0.3837133662822206,Net reproductive rate,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,Reactivity,-0.39967916485254973,Reactivity,H3,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,T_generation,-0.505421443660646,Generation time,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Lublin,-2.787,0.513,Ordbeta,T0-T1,DIST,1,Lublin,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,0.9200782621397927,0.9604863427438979,1.1194775334878724,0,-0.4348762416097607,-0.6652760678718184,0.5867498761097362,0.2778387604157047,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,Lambda,NA,Population growth rate,H4,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,R0,-0.3837133662822206,Net reproductive rate,H1,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,Reactivity,-0.39967916485254973,Reactivity,H3,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,T_generation,-0.505421443660646,Generation time,H2,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Stoderzinken,-2.654,0.384,Ordbeta,T0-T1,DIST,1,Stoderzinken,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,-0.7572905629187225,0.7252842431098,0.4744156233804123,0,-0.41320185179705465,-1.0776404116342828,2.026441533526428,-0.9641796158315374,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,FirstStepAtt,-0.4252292290454136,First step attenuation,H3,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,Lambda,NA,Population growth rate,H4,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,R0,-0.3837133662822206,Net reproductive rate,H1,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,Reactivity,-0.39967916485254973,Reactivity,H3,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,T_generation,-0.505421443660646,Generation time,H2,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,age_repro,-0.4630647833125369,Age at first reproduction,H2,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cerastium_fontanum,Cerastium_fontanum_Wytham Woods,-2.621,0.231,Ordbeta,T0-T1,DIST,1,Wytham Woods,percapita_repro,-0.18811869164762124,Per capita reproduction,H1,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,FirstStepAtt,-0.5668006425381157,First step attenuation,H3,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,Lambda,NA,Population growth rate,H4,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,R0,0.6160105945075088,Net reproductive rate,H1,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,Reactivity,0.10356420353880351,Reactivity,H3,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,T_generation,-0.3568991258454697,Generation time,H2,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,age_repro,-0.16034446204687258,Age at first reproduction,H2,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,percapita_repro,0.22892753617582745,Per capita reproduction,H1,T0,-0.1721619030145893,-1.7098881757336308,-1.2709888832780574,0,NA,NA,NA,-1.1139892355567158,NAT
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,FirstStepAtt,-0.5668006425381157,First step attenuation,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,R0,0.6160105945075088,Net reproductive rate,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
